	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129
3:27280114	0.600152134	0.597756745	0.595356681	0.592952048	0.590542953	0.588129504	0.585711809	0.583289978	0.58086412	0.578434347	0.57600077	0.573563501	0.571122654	0.568678342	0.56623068	0.563779782	0.561325765	0.558868744	0.556408838	0.553946162	0.551480835	0.549012975	0.546542702	0.544070135	0.541595393	0.539118598	0.536639869	0.534159329	0.531677098	0.529193298	0.526708052	0.524221482	0.52173371	0.519244859	0.516755053	0.514264415	0.511773068	0.509281136	0.506788743	0.504296013	0.501803069	0.499310035	0.496817035	0.494324194	0.491831635	0.489339482	0.486847858	0.484356889	0.481866696	0.479377404	0.476889135	0.474402013	0.47191616	0.4694317	0.466948753	0.464467443	0.46198789	0.459510217	0.457034544	0.454560991	0.452089679	0.449620727	0.447154254	0.44469038	0.442229222	0.439770898	0.437315526	0.434863221	0.4324141	0.429968278	0.42752587	0.425086989	0.42265175	0.420220265	0.417792645	0.415369002	0.412949447	0.410534089	0.408123036	0.405716398	0.403314281	0.400916791	0.398524035	0.396136116	0.393753139	0.391375205	0.389002418	0.386634878	0.384272685	0.381915938	0.379564734	0.377219171	0.374879345	0.372545351	0.370217282	0.367895231	0.36557929	0.363269549	0.360966099	0.358669027	0.356378421	0.354094366	0.351816949	0.349546252	0.347282358	0.34502535	0.342775307	0.340532308	0.338296432	0.336067755	0.333846352	0.331632299	0.329425668	0.327226531	0.325034959	0.322851021	0.320674786	0.31850632	0.316345689	0.314192957	0.312048189	0.309911445	0.307782786	0.305662273	0.303549962	0.301445912	0.299350176	0.297262811	0.295183869
3:28043909	0.812386483	0.783770728	0.765623587	0.7521221	0.74129664	0.732226294	0.724401897	0.71751077	0.711346438	0.705765079	0.700662321	0.695959914	0.691597618	0.687528031	0.683713152	0.680122034	0.676729124	0.67351307	0.670455842	0.667542068	0.664758536	0.662093803	0.65953789	0.657082041	0.65471853	0.652440503	0.650241852	0.648117108	0.646061357	0.644070165	0.642139516	0.640265764	0.638445583	0.636675938	0.634954045	0.633277348	0.631643492	0.630050304	0.628495774	0.626978039	0.62549537	0.624046156	0.622628898	0.621242195	0.619884739	0.618555303	0.617252738	0.615975963	0.614723964	0.613495786	0.612290526	0.611107334	0.609945408	0.608803986	0.60768235	0.606579818	0.605495743	0.604429509	0.603380535	0.602348263	0.601332165	0.600331737	0.5993465	0.598375993	0.59741978	0.596477441	0.595548577	0.594632805	0.593729757	0.592839083	0.591960445	0.59109352	0.590237998	0.589393581	0.588559982	0.587736926	0.586924147	0.586121392	0.585328414	0.584544976	0.583770852	0.58300582	0.582249669	0.581502193	0.580763197	0.580032487	0.57930988	0.578595197	0.577888267	0.577188921	0.576496998	0.575812342	0.575134802	0.574464231	0.573800485	0.573143429	0.572492927	0.57184885	0.571211072	0.570579471	0.569953928	0.569334328	0.568720559	0.568112512	0.567510081	0.566913164	0.566321661	0.565735473	0.565154507	0.564578669	0.564007871	0.563442025	0.562881046	0.562324851	0.561773359	0.56122649	0.56068417	0.560146321	0.559612872	0.559083751	0.558558889	0.558038217	0.55752167	0.557009182	0.556500691	0.555996134	0.555495452	0.554998586	0.554505477
3:30366924	0.708669383	0.706192714	0.703703792	0.701202708	0.698689551	0.696164415	0.693627397	0.691078595	0.688518111	0.685946049	0.683362515	0.680767619	0.678161473	0.675544191	0.672915891	0.670276691	0.667626714	0.664966085	0.662294931	0.659613382	0.65692157	0.65421963	0.651507699	0.648785918	0.646054427	0.643313372	0.640562899	0.637803158	0.635034301	0.632256482	0.629469856	0.626674582	0.623870821	0.621058736	0.618238493	0.615410257	0.612574199	0.60973049	0.606879303	0.604020814	0.601155201	0.598282641	0.595403317	0.592517411	0.589625108	0.586726595	0.58382206	0.580911692	0.577995683	0.575074226	0.572147515	0.569215747	0.566279118	0.563337827	0.560392075	0.557442061	0.55448799	0.551530064	0.548568488	0.545603467	0.542635209	0.539663921	0.53668981	0.533713087	0.530733962	0.527752644	0.524769346	0.521784278	0.518797654	0.515809686	0.512820587	0.509830571	0.506839852	0.503848643	0.500857158	0.497865612	0.494874219	0.491883193	0.488892747	0.485903097	0.482914455	0.479927034	0.476941049	0.473956711	0.470974232	0.467993825	0.465015699	0.462040066	0.459067135	0.456097115	0.453130214	0.450166638	0.447206596	0.44425029	0.441297927	0.438349708	0.435405836	0.432466511	0.429531933	0.4266023	0.423677808	0.420758653	0.417845029	0.414937128	0.412035141	0.409139257	0.406249663	0.403366544	0.400490086	0.39762047	0.394757876	0.391902483	0.389054468	0.386214004	0.383381265	0.380556421	0.37773964	0.374931089	0.372130933	0.369339331	0.366556446	0.363782434	0.36101745	0.358261648	0.355515178	0.352778189	0.350050826	0.347333233	0.34462555
3:36080389	0.860952379	0.859198003	0.857425157	0.85563374	0.853823651	0.851994793	0.850147069	0.848280386	0.846394651	0.844489775	0.842565671	0.840622252	0.838659438	0.836677147	0.834675301	0.832653827	0.830612652	0.828551706	0.826470924	0.824370241	0.822249597	0.820108935	0.817948201	0.815767343	0.813566315	0.811345073	0.809103576	0.806841786	0.804559672	0.802257203	0.799934354	0.797591103	0.795227433	0.792843329	0.790438783	0.788013789	0.785568346	0.783102457	0.780616131	0.778109379	0.775582219	0.773034672	0.770466765	0.767878527	0.765269997	0.762641213	0.759992222	0.757323075	0.754633828	0.751924542	0.749195283	0.746446122	0.743677137	0.740888409	0.738080026	0.735252082	0.732404675	0.729537908	0.726651892	0.723746741	0.720822577	0.717879525	0.714917719	0.711937296	0.708938399	0.705921179	0.702885789	0.699832391	0.696761151	0.693672242	0.690565842	0.687442134	0.684301309	0.681143561	0.677969093	0.67477811	0.671570825	0.668347456	0.665108227	0.661853368	0.658583113	0.655297702	0.651997383	0.648682405	0.645353026	0.642009508	0.638652118	0.635281128	0.631896817	0.628499465	0.625089362	0.621666799	0.618232075	0.614785489	0.611327351	0.607857969	0.60437766	0.600886744	0.597385545	0.593874391	0.590353613	0.586823549	0.583284537	0.579736922	0.576181049	0.57261727	0.569045938	0.565467409	0.561882043	0.558290203	0.554692253	0.551088562	0.547479498	0.543865436	0.540246748	0.536623811	0.532997004	0.529366707	0.525733299	0.522097165	0.518458687	0.514818251	0.511176241	0.507533044	0.503889048	0.500244638	0.496600202	0.492956127	0.489312801
3:36447190	0.377633925	0.372574697	0.367543221	0.362540432	0.357567239	0.352624528	0.347713162	0.342833976	0.337987779	0.333175356	0.328397463	0.323654832	0.318948165	0.314278139	0.309645403	0.305050577	0.300494256	0.295977006	0.291499363	0.28706184	0.282664918	0.278309054	0.273994675	0.269722181	0.265491947	0.261304319	0.257159617	0.253058136	0.249000142	0.244985879	0.241015563	0.237089385	0.233207514	0.229370092	0.225577238	0.221829049	0.218125598	0.214466936	0.210853092	0.207284074	0.203759869	0.200280444	0.196845745	0.1934557	0.190110218	0.186809191	0.183552492	0.180339976	0.177171485	0.174046842	0.170965856	0.16792832	0.164934016	0.161982709	0.159074152	0.156208087	0.15338424	0.150602331	0.147862065	0.145163137	0.142505235	0.139888034	0.137311204	0.134774402	0.132277281	0.129819485	0.127400652	0.125020412	0.12267839	0.120374206	0.118107473	0.115877802	0.113684797	0.111528059	0.109407187	0.107321775	0.105271414	0.103255693	0.101274201	0.099326522	0.09741224	0.095530939	0.093682199	0.091865603	0.090080731	0.088327165	0.086604486	0.084912276	0.083250117	0.081617593	0.080014289	0.078439789	0.076893683	0.075375559	0.073885009	0.072421626	0.070985005	0.069574744	0.068190445	0.06683171	0.065498146	0.064189362	0.062904969	0.061644583	0.060407823	0.05919431	0.058003671	0.056835533	0.055689529	0.054565296	0.053462474	0.052380706	0.05131964	0.050278927	0.049258223	0.048257188	0.047275484	0.046312779	0.045368745	0.044443057	0.043535396	0.042645444	0.04177289	0.040917426	0.040078748	0.039256557	0.038450557	0.037660457	0.036885969
3:36447206	0.447191061	0.440693294	0.434215782	0.427760662	0.421330043	0.414926	0.408550574	0.402205765	0.395893535	0.389615805	0.383374447	0.37717129	0.371008113	0.364886644	0.35880856	0.352775485	0.346788986	0.340850576	0.33496171	0.329123785	0.323338137	0.317606046	0.311928729	0.306307342	0.300742982	0.295236683	0.289789419	0.284402101	0.279075582	0.27381065	0.268608037	0.263468413	0.258392388	0.253380516	0.24843329	0.243551149	0.238734474	0.233983592	0.229298777	0.224680249	0.220128177	0.21564268	0.211223828	0.206871642	0.2025861	0.198367133	0.194214629	0.190128434	0.186108354	0.182154157	0.178265573	0.174442294	0.170683982	0.166990263	0.163360733	0.159794958	0.156292476	0.152852796	0.149475406	0.146159766	0.142905316	0.139711474	0.136577637	0.133503186	0.130487484	0.127529877	0.124629699	0.121786267	0.11899889	0.116266862	0.113589471	0.110965993	0.108395698	0.105877847	0.103411699	0.100996505	0.098631513	0.096315967	0.094049111	0.091830186	0.089658431	0.087533087	0.085453394	0.083418596	0.081427936	0.079480661	0.07757602	0.075713268	0.07389166	0.07211046	0.070368934	0.068666356	0.067002002	0.065375157	0.063785112	0.062231166	0.060712622	0.059228792	0.057778997	0.056362564	0.054978827	0.053627132	0.05230683	0.051017282	0.049757856	0.048527931	0.047326893	0.046154138	0.045009071	0.043891106	0.042799664	0.041734179	0.040694092	0.039678851	0.038687918	0.03772076	0.036776855	0.035855689	0.034956759	0.03407957	0.033223634	0.032388475	0.031573624	0.030778622	0.030003017	0.029246367	0.028508239	0.027788206	0.027085852
3:50991273	0.868735466	0.867101673	0.865450694	0.863782427	0.862096772	0.860393628	0.858672898	0.856934486	0.855178297	0.853404238	0.851612217	0.849802146	0.847973937	0.846127504	0.844262764	0.842379635	0.840478039	0.838557898	0.836619137	0.834661684	0.832685469	0.830690424	0.828676486	0.826643591	0.82459168	0.822520696	0.820430586	0.818321298	0.816192784	0.814045	0.811877903	0.809691456	0.807485622	0.805260371	0.803015672	0.800751502	0.798467838	0.796164663	0.793841962	0.791499726	0.789137947	0.786756623	0.784355755	0.781935348	0.779495412	0.777035959	0.774557009	0.772058582	0.769540705	0.767003408	0.764446728	0.761870703	0.759275377	0.7566608	0.754027025	0.751374111	0.748702119	0.746011119	0.743301182	0.740572386	0.737824813	0.735058552	0.732273694	0.729470338	0.726648585	0.723808543	0.720950326	0.718074051	0.715179841	0.712267825	0.709338137	0.706390915	0.703426304	0.700444453	0.697445516	0.694429653	0.691397031	0.688347818	0.685282191	0.682200331	0.679102424	0.675988661	0.672859239	0.66971436	0.666554231	0.663379064	0.660189075	0.656984488	0.653765529	0.65053243	0.647285429	0.644024769	0.640750694	0.637463458	0.634163316	0.63085053	0.627525365	0.624188091	0.620838983	0.617478319	0.614106383	0.610723462	0.607329848	0.603925835	0.600511724	0.597087817	0.593654422	0.590211849	0.586760413	0.58330043	0.579832223	0.576356114	0.572872432	0.569381506	0.56588367	0.562379258	0.55886861	0.555352067	0.55182997	0.548302667	0.544770503	0.54123383	0.537692997	0.534148357	0.530600266	0.527049079	0.523495153	0.519938846	0.516380517
3:50991277	0.92255342	0.892659031	0.870792115	0.85306328	0.837962125	0.824714049	0.812859493	0.802099633	0.792227429	0.783092565	0.774581916	0.766607883	0.75910104	0.752005296	0.745274588	0.738870563	0.732760896	0.726918058	0.721318386	0.715941372	0.71076911	0.70578586	0.700977709	0.696332285	0.691838536	0.687486541	0.683267359	0.679172901	0.67519582	0.671329422	0.667567592	0.663904721	0.660335657	0.656855651	0.653460319	0.6501456	0.646907729	0.643743204	0.640648765	0.637621372	0.63465818	0.631756529	0.628913924	0.626128022	0.623396621	0.620717647	0.618089145	0.615509269	0.612976276	0.610488516	0.608044427	0.605642527	0.60328141	0.600959741	0.598676251	0.59642973	0.594219028	0.592043048	0.589900743	0.587791114	0.585713205	0.583666104	0.581648937	0.579660867	0.577701092	0.575768846	0.573863389	0.571984015	0.570130043	0.568300822	0.566495722	0.564714139	0.562955492	0.56121922	0.559504785	0.557811666	0.556139361	0.554487385	0.552855273	0.551242573	0.549648848	0.548073677	0.546516654	0.544977383	0.543455485	0.541950589	0.540462338	0.538990387	0.537534399	0.53609405	0.534669024	0.533259015	0.531863727	0.530482872	0.529116169	0.527763348	0.526424145	0.525098302	0.523785571	0.522485711	0.521198484	0.519923661	0.518661021	0.517410345	0.516171423	0.514944047	0.513728019	0.512523143	0.511329228	0.510146089	0.508973545	0.50781142	0.506659542	0.505517743	0.504385859	0.50326373	0.502151202	0.50104812	0.499954338	0.498869708	0.497794091	0.496727347	0.49566934	0.494619938	0.493579013	0.492546436	0.491522085	0.490505839	0.489497579
3:50991282	0.786411343	0.74145064	0.712454781	0.690747435	0.673303408	0.658682903	0.646080148	0.634995891	0.625098201	0.616154626	0.607995745	0.600494096	0.593551273	0.587089656	0.581046899	0.575372146	0.570023345	0.564965323	0.560168347	0.555607054	0.551259627	0.547107164	0.543133174	0.539323183	0.535664418	0.532145547	0.52875647	0.525488146	0.522332449	0.51928205	0.516330311	0.513471206	0.510699244	0.508009409	0.505397106	0.502858115	0.500388552	0.497984833	0.495643643	0.493361914	0.491136795	0.488965637	0.48684597	0.484775492	0.48275205	0.480773629	0.478838342	0.476944415	0.475090183	0.473274078	0.471494624	0.469750428	0.468040173	0.466362618	0.464716584	0.463100958	0.461514682	0.459956753	0.458426219	0.456922174	0.455443756	0.453990144	0.452560555	0.451154245	0.4497705	0.448408642	0.447068019	0.445748009	0.444448019	0.443167478	0.44190584	0.440662582	0.439437201	0.438229215	0.437038161	0.435863595	0.434705088	0.433562228	0.432434621	0.431321885	0.430223651	0.429139567	0.42806929	0.427012492	0.425968855	0.424938072	0.423919847	0.422913894	0.421919936	0.420937705	0.419966942	0.419007398	0.418058831	0.417121004	0.416193691	0.415276673	0.414369734	0.413472669	0.412585276	0.411707361	0.410838735	0.409979215	0.409128621	0.408286782	0.407453529	0.406628698	0.405812131	0.405003674	0.404203175	0.40341049	0.402625476	0.401847994	0.401077911	0.400315093	0.399559415	0.398810751	0.39806898	0.397333984	0.396605648	0.395883859	0.395168508	0.394459487	0.393756694	0.393060024	0.392369381	0.391684665	0.391005784	0.390332644	0.389665154
3:51256504	0.779632375	0.73422904	0.705058135	0.683271414	0.665793728	0.651164721	0.638568507	0.627500266	0.61762476	0.608707463	0.600577593	0.593106771	0.586195954	0.579767069	0.573757449	0.568115999	0.562800499	0.557775647	0.553011616	0.548482973	0.544167854	0.540047318	0.53610485	0.532325957	0.528697855	0.525209206	0.521849907	0.518610918	0.515484114	0.51246217	0.509538455	0.506706948	0.503962166	0.501299101	0.498713164	0.496200146	0.493756169	0.491377658	0.489061308	0.486804058	0.484603065	0.482455688	0.480359468	0.478312107	0.476311462	0.474355526	0.472442417	0.47057037	0.468737727	0.466942926	0.465184498	0.463461057	0.461771292	0.460113966	0.45848791	0.456892013	0.455325224	0.453786546	0.452275031	0.450789779	0.449329932	0.447894674	0.446483228	0.445094853	0.44372884	0.442384514	0.441061229	0.439758367	0.438475337	0.437211572	0.435966532	0.434739695	0.433530563	0.432338657	0.431163517	0.430004701	0.428861786	0.427734362	0.426622036	0.425524429	0.424441178	0.423371931	0.422316349	0.421274105	0.420244884	0.419228382	0.418224306	0.41723237	0.416252301	0.415283833	0.41432671	0.413380683	0.412445512	0.411520965	0.410606816	0.409702846	0.408808845	0.407924606	0.407049932	0.406184628	0.405328507	0.404481389	0.403643095	0.402813455	0.401992303	0.401179475	0.400374815	0.399578171	0.398789392	0.398008334	0.397234857	0.396468824	0.3957101	0.394958557	0.394214067	0.393476507	0.392745757	0.392021701	0.391304223	0.390593213	0.389888562	0.389190165	0.388497918	0.38781172	0.387131473	0.386457082	0.385788451	0.385125491	0.384468111
3:51333355	0.550619691	0.546240232	0.541853605	0.53746048	0.533061531	0.528657435	0.524248873	0.519836529	0.515421089	0.511003239	0.50658367	0.502163072	0.497742135	0.493321552	0.488902013	0.484484208	0.480068826	0.475656556	0.471248083	0.46684409	0.462445259	0.458052266	0.453665786	0.449286488	0.444915037	0.440552095	0.436198316	0.43185435	0.42752084	0.423198425	0.418887735	0.414589393	0.410304015	0.40603221	0.401774578	0.397531712	0.393304193	0.389092597	0.384897488	0.380719422	0.376558945	0.372416591	0.368292887	0.364188346	0.360103473	0.356038761	0.351994692	0.347971736	0.343970352	0.339990988	0.336034081	0.332100052	0.328189315	0.32430227	0.320439303	0.31660079	0.312787094	0.308998566	0.305235543	0.301498352	0.297787306	0.294102705	0.290444838	0.28681398	0.283210395	0.279634334	0.276086035	0.272565725	0.269073617	0.265609914	0.262174805	0.258768468	0.25539107	0.252042763	0.248723691	0.245433984	0.242173763	0.238943135	0.235742198	0.232571037	0.229429728	0.226318336	0.223236915	0.220185508	0.21716415	0.214172865	0.211211665	0.208280556	0.205379533	0.202508581	0.199667677	0.196856789	0.194075877	0.191324891	0.188603774	0.185912461	0.183250878	0.180618946	0.178016575	0.175443672	0.172900133	0.170385849	0.167900706	0.165444581	0.163017347	0.160618868	0.158249007	0.155907617	0.153594548	0.151309645	0.149052747	0.146823688	0.144622299	0.142448405	0.140301829	0.138182387	0.136089895	0.134024161	0.131984992	0.129972193	0.127985564	0.126024901	0.124090001	0.122180655	0.120296652	0.118437781	0.116603827	0.114794573	0.1130098
3:53477678	0.893926544	0.854390408	0.826020738	0.803359748	0.784295804	0.767750259	0.753085741	0.73988947	0.727876577	0.716841046	0.70662842	0.697119539	0.688220309	0.679854973	0.671961539	0.664488561	0.657392825	0.650637647	0.644191593	0.638027505	0.632121741	0.626453585	0.621004771	0.615759109	0.610702172	0.605821048	0.601104129	0.596540942	0.592121997	0.587838674	0.583683112	0.579648123	0.575727118	0.571914039	0.568203303	0.564589755	0.561068624	0.557635482	0.554286216	0.551016998	0.547824255	0.544704652	0.541655067	0.538672575	0.535754431	0.532898055	0.530101022	0.527361043	0.524675964	0.522043747	0.519462466	0.516930301	0.514445524	0.5120065	0.509611674	0.50725957	0.504948785	0.502677983	0.500445892	0.498251299	0.496093047	0.493970032	0.491881199	0.489825538	0.487802085	0.485809916	0.483848146	0.481915926	0.480012444	0.478136919	0.4762886	0.474466768	0.472670731	0.470899824	0.469153405	0.467430858	0.465731589	0.464055027	0.462400619	0.460767834	0.459156158	0.457565096	0.455994169	0.454442915	0.452910889	0.451397656	0.449902801	0.448425919	0.446966619	0.445524522	0.444099262	0.442690483	0.44129784	0.439921001	0.43855964	0.437213445	0.43588211	0.43456534	0.433262847	0.431974352	0.430699584	0.42943828	0.428190184	0.426955047	0.425732626	0.424522687	0.423325	0.422139343	0.420965498	0.419803253	0.418652404	0.417512749	0.416384093	0.415266245	0.414159021	0.413062239	0.411975722	0.410899298	0.4098328	0.408776064	0.407728929	0.406691239	0.405662842	0.40464359	0.403633336	0.402631939	0.40163926	0.400655163	0.399679516
3:53477687	0.854392522	0.798130548	0.758357032	0.727073632	0.70113749	0.678931935	0.65949882	0.642217197	0.626658871	0.612514719	0.59955355	0.587597526	0.576506674	0.566168699	0.556492046	0.547401024	0.538832304	0.530732339	0.523055427	0.515762239	0.508818677	0.502194983	0.495865022	0.489805719	0.483996596	0.478419392	0.473057757	0.467896994	0.462923838	0.458126281	0.453493415	0.449015304	0.44468287	0.440487796	0.436422447	0.432479795	0.428653357	0.42493714	0.421325594	0.417813568	0.414396275	0.411069256	0.407828354	0.404669683	0.401589612	0.398584734	0.395651858	0.392787984	0.38999029	0.387256121	0.384582973	0.381968484	0.37941042	0.376906671	0.37445524	0.372054233	0.369701854	0.3673964	0.365136252	0.36291987	0.360745791	0.358612619	0.356519025	0.354463742	0.35244556	0.350463325	0.348515932	0.346602325	0.344721495	0.342872475	0.341054338	0.339266197	0.3375072	0.33577653	0.334073402	0.332397064	0.33074679	0.329121885	0.327521678	0.325945526	0.324392807	0.322862924	0.3213553	0.31986938	0.318404628	0.316960526	0.315536577	0.314132299	0.312747224	0.311380905	0.310032906	0.308702806	0.3073902	0.306094692	0.304815902	0.303553462	0.302307013	0.30107621	0.299860716	0.298660206	0.297474366	0.296302888	0.295145475	0.294001839	0.292871701	0.291754788	0.290650836	0.289559588	0.288480796	0.287414216	0.286359613	0.285316758	0.284285427	0.283265404	0.282256477	0.281258441	0.280271095	0.279294244	0.278327698	0.277371273	0.276424787	0.275488066	0.274560937	0.273643233	0.272734792	0.271835454	0.270945064	0.270063471	0.269190527
